material_id,predict_Band_gap_HSE
mp-1182747,2.295933886
mp-1188093,1.922151308
mp-1190319,2.638754122
mp-1201214,2.720060028
mp-1202691,1.887123556
mp-1203099,1.905556456
mp-1203106,2.307928642
mp-1203224,1.824995667
mp-1204762,2.377866453
mp-1205713,1.939136614
mp-1208064,2.665266614
mp-1214865,2.818701375
mp-1215165,2.256538682
mp-1218058,1.715373697
mp-1218626,2.112502869
mp-1222056,1.972259719
mp-1222906,2.228684561
mp-1229315,2.800940753
mp-1232054,2.145232108
mp-1245019,2.12326015
mp-1246414,2.104151989
mp-1247535,1.808957475
mp-1296462,2.718543536
mp-1297482,1.927935619
mp-1318725,2.118965647
mp-1320072,1.845009965
mp-18525,2.290932997
mp-18585,1.991421433
mp-20488,2.986198222
mp-21880,2.053897447
mp-28013,1.960815536
mp-32777,2.312521261
mp-33775,2.2791807
mp-4038,2.212980867
mp-4324,2.263380672
mp-5045,2.560744297
mp-510661,2.305378256
mp-530877,2.215903017
mp-532608,1.735922672
mp-551900,2.2152069
mp-556234,2.581131211
mp-558344,2.187516067
mp-565814,2.392179
mp-568644,2.690067428
mp-571518,2.965324967
mp-574909,2.1877466
mp-680446,2.099790747
mp-687239,2.823368086
mp-690122,2.757475622
mp-752807,2.116919644
mp-753915,2.937883831
mp-761180,2.140039603
mp-767395,2.156677192
mp-769478,2.136169383
mp-769633,1.992889328
mp-776225,2.927654606
mp-776823,2.807643239
mp-777397,2.288200003
mp-780731,2.882571708
mp-780897,2.050555006
mp-781859,2.110261931
mp-8177,2.648138744
mp-849499,2.430859583
mp-867237,2.982186408
mp-8781,2.290011353
mp-989534,2.229993511
mp-999461,2.692720097
mvc-5982,1.856886153
mvc-6206,2.645837933
mp-1060502,2.41031605
mp-1103867,1.999890481
mp-1105931,1.799087256
mp-1174400,1.850070847
mp-1175187,1.846788942
mp-1175335,2.171089511
mp-1177167,2.388988336
mp-1177633,1.754988283
mp-1179195,2.203055986
mp-1180854,2.341520783
mp-1181304,2.540597494
mp-1182310,2.299061133
mp-1191891,2.496073906
mp-1197664,2.126527578
mp-1197696,2.20885895
mp-1198418,1.865765847
mp-1199807,1.948711819
mp-1199821,1.884847619
mp-1199908,2.373505761
mp-1217946,2.687591281
mp-1219520,1.871076897
mp-1221879,1.730092469
mp-1225959,2.558684575
mp-12266,2.949398219
mp-1228723,1.995021744
mp-1254498,1.971402896
mp-1259114,2.699578647
mp-1272466,2.152524575
mp-1320757,2.339772103
mp-17792,2.456892878
mp-24038,2.003289522
mp-26091,2.798771594
mp-28355,2.635831819
mp-32586,2.657421983
mp-3312,2.082169803
mp-542269,2.851374092
mp-542522,1.862722944
mp-554681,2.945819956
mp-555912,2.992343164
mp-558731,1.893153519
mp-559247,2.916158561
mp-559807,1.946411975
mp-561304,2.611828253
mp-571181,2.561615533
mp-616564,2.782223381
mp-636959,2.472885836
mp-752734,1.872448323
mp-753459,2.729379819
mp-755041,2.629507889
mp-755764,2.641158733
mp-755845,2.325087386
mp-756252,2.091852367
mp-756769,2.926875906
mp-757933,2.335792972
mp-759702,2.264833933
mp-760955,2.601230833
mp-766075,2.286427025
mp-768027,2.014347197
mp-768625,2.125047903
mp-770504,2.051528953
mp-770854,2.222619544
mp-774918,2.063948794
mp-776361,2.046342719
mp-776409,2.480024911
mp-777468,2.032975569
mp-849665,1.908395214
mp-8946,2.559013847
mvc-10309,2.059816636
mvc-15457,1.995364286
mvc-16273,2.579839911
mvc-6066,2.2684453
mvc-6927,2.155527269
mp-1076382,1.874343878
mp-1076696,1.813371697
mp-1101349,2.651932072
mp-1105787,1.891142883
mp-1114509,2.737029853
mp-1147551,2.257854144
mp-1175403,2.209978539
mp-1181255,2.260559922
mp-1192895,2.675860144
mp-1194132,2.550465664
mp-1194729,2.066088675
mp-1205094,2.828697069
mp-1205359,1.817376198
mp-1206325,2.339991697
mp-1207926,1.950300233
mp-1211292,2.871741381
mp-1212622,1.790053403
mp-1213265,2.087188908
mp-1215446,2.362021575
mp-1223760,2.060931778
mp-1226805,2.455283967
mp-1228666,2.806907331
mp-1274351,1.932184728
mp-1301201,2.150298131
mp-1302132,1.711707603
mp-1567479,2.554647542
mp-27857,2.071797792
mp-29599,2.125568792
mp-35907,1.789197397
mp-38442,2.488718108
mp-540270,2.679981894
mp-542399,2.106627069
mp-555798,2.770520158
mp-569491,2.4404753
mp-720895,2.618320836
mp-744554,1.916534003
mp-753509,2.732857178
mp-753646,2.079593314
mp-754180,1.883886472
mp-756057,2.969136356
mp-756940,2.909839828
mp-758625,2.2085924
mp-759115,2.036944111
mp-759214,2.176011878
mp-759884,2.058350347
mp-763022,2.753231606
mp-765496,2.909943083
mp-768929,2.311775692
mp-769603,2.398450856
mp-769617,2.261453839
mp-769734,2.337674517
mp-774350,2.276039844
mp-775320,2.708647558
mp-775928,2.503685806
mp-776172,1.711650131
mp-777771,2.293089358
mp-779360,2.618699439
mp-780872,2.202648108
mp-781604,2.784115011
mp-867627,2.925723778
mp-8684,2.276310094
mp-9490,1.907155936
mp-989635,1.881000592
mvc-2417,2.408584594
mvc-6370,2.856134231
mvc-6766,2.164580219
mp-1037533,2.75880515
mp-1038321,1.80471557
mp-1039905,2.300898383
mp-1095702,2.120977825
mp-1100549,2.196526469
mp-1154656,2.565076967
mp-11713,2.909279569
mp-1174234,1.922602983
mp-1175323,2.179493617
mp-1175613,2.354300722
mp-1178044,2.095926661
mp-1181552,2.437809433
mp-1190650,2.041704278
mp-1194239,1.793252939
mp-1205338,1.789951631
mp-1212790,2.9863496
mp-1218629,2.888354178
mp-1223290,2.950810811
mp-1225591,2.3112051
mp-1226577,2.860324169
mp-1273519,2.875761631
mp-1283177,1.902318967
mp-1284741,2.698824475
mp-1290831,2.791513347
mp-12927,2.252790008
mp-1312265,2.179235808
mp-1362988,2.725282808
mp-20212,1.911289158
mp-21560,1.805120836
mp-21611,2.235660097
mp-22147,2.192212708
mp-22576,1.776184694
mp-2400,2.324710019
mp-27734,2.159714739
mp-27842,2.720373467
mp-3879,2.853686383
mp-4126,1.989693458
mp-505040,2.909790528
mp-542637,2.527992961
mp-553976,2.627911158
mp-555340,2.490112122
mp-555514,2.806856672
mp-555978,2.733344069
mp-561639,2.573489719
mp-569679,2.862000836
mp-570971,2.334026619
mp-627606,2.616415456
mp-640818,2.471918267
mp-650840,1.894310703
mp-673848,2.93508135
mp-675397,2.419561344
mp-676668,2.152168614
mp-677072,1.846640808
mp-679930,1.736773908
mp-684747,2.525264308
mp-690515,2.163821981
mp-740754,1.707073028
mp-744689,2.719372847
mp-754070,1.760641706
mp-754493,2.347403342
mp-757056,2.806653872
mp-759841,2.222428253
mp-760401,2.073396478
mp-760935,1.929665178
mp-761048,1.817806837
mp-763983,2.099312303
mp-764088,2.370714556
mp-764789,2.178878364
mp-766444,2.001606539
mp-774929,1.839814353
mp-775897,2.318567869
mp-778671,2.225046519
mp-783905,2.067268689
mp-9511,1.902044319
mvc-16404,2.178357242
mp-1034270,1.841580292
mp-1036762,1.983271008
mp-1077506,2.096696494
mp-1094002,2.446611739
mp-1100812,2.544050503
mp-1101601,2.512978119
mp-1102830,1.881064103
mp-1103893,1.7526876
mp-1105975,1.92481635
mp-1111192,1.965821886
mp-1112111,2.664519053
mp-1174166,2.170431381
mp-1174191,2.360531425
mp-1175611,2.712163561
mp-1181597,1.744875392
mp-1190472,1.866104703
mp-1205947,1.740746192
mp-1210779,2.794203283
mp-1212285,1.940888786
mp-1216392,2.713986
mp-1219482,1.919297403
mp-1221187,2.565318211
mp-1222018,2.817151269
mp-1223078,2.475385861
mp-1224073,2.875636958
mp-1225372,1.915935636
mp-1228358,2.535668408
mp-1244768,2.244120456
mp-1245869,1.8641064
mp-1246101,2.660190686
mp-1256030,2.474108331
mp-1262001,2.443151569
mp-1271275,2.108499378
mp-1276433,2.428523475
mp-1282563,2.269629058
mp-1316353,1.843318264
mp-17803,1.947109192
mp-1821,2.246436089
mp-19397,2.263790442
mp-20570,2.233887089
mp-22874,2.649329472
mp-23630,2.419656039
mp-26201,2.080928417
mp-29901,2.748455542
mp-32798,2.332185385
mp-542635,2.980904558
mp-547898,2.539507822
mp-559724,2.0491328
mp-560601,2.169746092
mp-675430,2.272921977
mp-677132,1.7313781
mp-680168,2.198213275
mp-752941,2.932368464
mp-754593,1.926445914
mp-755320,2.933790181
mp-755544,2.731042503
mp-756632,2.505379611
mp-759941,2.017058331
mp-7607,2.4741837
mp-761911,2.408121297
mp-764507,2.353740567
mp-765046,2.249938194
mp-765964,2.923533092
mp-776243,1.947054361
mp-777455,1.920060756
mp-778772,2.3820629
mp-866834,2.943889583
mp-1099972,1.800744761
mp-1103561,2.252275528
mp-1113298,2.147001914
mp-1154487,2.693707392
mp-1175170,1.966370492
mp-1175391,2.552796036
mp-1175424,2.286644406
mp-1179066,2.914379428
mp-1182106,2.016290061
mp-1190046,2.100450672
mp-1200736,2.032687786
mp-1201849,2.911001264
mp-1205123,1.752037431
mp-1209501,2.285834461
mp-1209894,2.926980344
mp-1209896,1.984361731
mp-1210744,2.045737772
mp-1222609,2.288087419
mp-1223762,2.531287111
mp-1224,2.362120758
mp-1225971,2.1716636
mp-1227567,1.844056478
mp-1245221,2.076121833
mp-1247357,2.139577264
mp-1261164,2.76993685
mp-1639317,2.397804167
mp-1639439,2.000262869
mp-18377,2.971736972
mp-20343,2.625766661
mp-22196,2.118311278
mp-28398,2.805110544
mp-542844,2.349977458
mp-556564,1.765022133
mp-559738,2.848243564
mp-560607,2.650684569
mp-562561,2.917632686
mp-567224,2.869117097
mp-571171,2.842162642
mp-581370,1.730998081
mp-581425,2.945947983
mp-607467,2.495470964
mp-676110,2.642248386
mp-695699,2.717908089
mp-697692,2.784979072
mp-743862,2.764961492
mp-752744,2.152752947
mp-756345,2.794629531
mp-756501,2.053636006
mp-756902,2.241109053
mp-758437,1.740553617
mp-760218,2.262570117
mp-760831,1.737857228
mp-764702,2.617066567
mp-776813,2.150273447
mp-866712,2.730908608
mvc-14582,2.801868586
mvc-3070,2.022027131
mp-1025549,2.410415519
mp-1173728,2.336885519
mp-1174134,2.228715028
mp-1174594,2.302921803
mp-1178548,1.71772186
mp-1179419,2.935357128
mp-1184317,1.916371167
mp-1188913,2.609487339
mp-1203220,2.362026564
mp-1220861,2.888436775
mp-1221062,2.267963153
mp-1223620,1.825850461
mp-1228863,2.999475089
mp-1229072,2.340001725
mp-12341,2.06359245
mp-1272351,2.369543239
mp-1278875,2.491633872
mp-1284156,1.781581503
mp-1287561,1.891794931
mp-1292614,1.765489403
mp-12978,2.477009064
mp-1305077,1.934013948
mp-1306367,2.135558344
mp-1567267,2.234698042
mp-17478,1.9550466
mp-17998,2.452126378
mp-19293,2.330002594
mp-20361,2.647070117
mp-22564,2.691128233
mp-27623,2.375314203
mp-30077,1.730639811
mp-466,2.03953928
mp-5475,2.185574464
mp-554811,2.488000125
mp-555487,2.387884267
mp-557791,2.574841369
mp-559028,2.999969331
mp-559521,2.479386308
mp-568588,2.203395845
mp-569970,2.719996572
mp-570876,2.563341458
mp-6118,2.243068467
mp-622086,2.843623033
mp-651122,2.619993925
mp-667447,2.936305083
mp-669388,2.108907483
mp-704210,2.969219678
mp-753075,2.114165125
mp-753596,1.781816628
mp-754170,2.20637015
mp-756874,1.924553302
mp-758185,2.026133211
mp-758289,2.716686897
mp-760063,1.701185031
mp-760180,2.253149614
mp-764013,1.7524115
mp-764938,2.819514867
mp-767539,1.903480183
mp-770719,2.201869542
mp-775322,2.459395625
mp-775943,2.897023819
mp-844,1.995781581
mp-849418,2.182953317
mp-867642,2.291522403
mp-1022731,2.023677922
mp-1025573,1.909708625
mp-1037841,2.027430461
mp-1100605,2.554401761
mp-1101213,2.618369869
mp-1113030,2.305542517
mp-1114534,1.856587933
mp-1175045,1.716233608
mp-1175275,1.968417617
mp-1175332,1.754681186
mp-1175998,2.080500511
mp-1176823,1.716736675
mp-1180782,2.190226408
mp-1195972,2.755797664
mp-1199743,2.071194864
mp-1204523,2.983536064
mp-1205179,2.231521031
mp-1205852,1.867764911
mp-1207009,1.880346206
mp-1222821,2.213910533
mp-1225082,2.446269397
mp-1225593,1.845127514
mp-1225774,2.584486197
mp-1245297,2.029433758
mp-1245714,2.096336458
mp-1245986,1.965448114
mp-1246493,2.878333256
mp-1247171,2.145206444
mp-1247225,2.20853565
mp-1282761,2.584365619
mp-1303460,1.832111092
mp-1311022,2.664250439
mp-1313379,2.078296517
mp-1579563,1.999958581
mp-17341,2.730597503
mp-19436,2.233450561
mp-27005,2.696409964
mp-28046,2.522056944
mp-510539,1.873248444
mp-540767,2.168705165
mp-556111,2.643388517
mp-556243,2.954393658
mp-556667,2.418123258
mp-560675,2.175294447
mp-5782,2.952522753
mp-585963,1.715221436
mp-603940,2.715553111
mp-648394,2.615444742
mp-677097,1.827648239
mp-689929,2.661347319
mp-697789,2.818148028
mp-699581,2.767929358
mp-7439,2.005230319
mp-752972,2.978532603
mp-753123,2.276599403
mp-754372,2.20813375
mp-754546,1.792234622
mp-756056,2.289439814
mp-756980,2.633226022
mp-760064,2.142579111
mp-760791,2.464545733
mp-764514,2.613353964
mp-770155,2.291434419
mp-771190,2.184129592
mp-773965,2.927019136
mp-774669,2.387842028
mp-775969,2.142007525
mp-776281,2.602794886
mp-777351,2.211148122
mp-777839,2.953639128
mp-778122,1.777099561
mp-778880,2.112887689
mp-779104,2.930875981
mp-780496,2.591270981
mp-8086,2.816848603
mp-8136,1.984954183
mp-851256,2.169902908
mp-9254,1.795212819
mvc-14340,2.707200694
mvc-8965,2.581535806
mp-1029037,1.871167208
mp-1037467,1.958616094
mp-10556,2.770990483
mp-1076121,1.836603547
mp-1078191,2.678041539
mp-1079708,2.222473442
mp-1094091,1.817196578
mp-1103213,1.71476685
mp-1174008,2.114517078
mp-1174329,2.50802005
mp-1177321,2.173330697
mp-1177575,2.570830339
mp-1179788,2.312150258
mp-1189572,2.895609514
mp-1191200,2.046596858
mp-1195270,2.982945192
mp-1195608,2.617997369
mp-1196161,2.046876367
mp-1197437,2.835284522
mp-1199860,2.390968842
mp-1201039,2.610855997
mp-1209751,2.709321058
mp-1210689,2.731972906
mp-1212687,2.684074325
mp-1216090,1.859672981
mp-1216790,2.446861394
mp-1218157,2.511594794
mp-1246270,2.421510436
mp-1246681,2.243764256
mp-1261369,1.991842831
mp-1273442,1.722745619
mp-1297057,2.231732189
mp-1638589,1.997586056
mp-1640620,2.031042783
mp-17194,1.985192639
mp-17786,1.726866494
mp-21097,2.432715606
mp-28428,1.797189056
mp-29377,2.926860119
mp-29567,1.743279122
mp-3810,2.123058822
mp-504871,1.842124383
mp-542461,2.4379824
mp-542697,2.473201028
mp-558239,2.915949425
mp-558848,2.669224797
mp-561875,2.422422706
mp-562074,2.879501533
mp-567910,2.126742875
mp-616175,2.214463025
mp-675223,2.264165586
mp-677295,2.088742311
mp-694856,1.733754575
mp-704944,2.678634617
mp-722674,1.810203992
mp-723175,2.052332644
mp-753549,2.639685586
mp-754795,1.905246356
mp-754860,1.821115642
mp-755190,2.91596845
mp-758538,2.004434736
mp-764654,2.329972747
mp-767222,2.732628289
mp-767678,2.289439281
mp-769285,2.698658042
mp-777291,2.290218139
mp-849591,2.30627615
mp-861618,2.707897492
mp-9330,2.944262325
mp-989609,2.230702842
mvc-15303,2.789073794
mvc-3235,2.394568728
mvc-4004,2.515099797
mvc-8986,2.305221894
mp-1078366,1.869918331
mp-1078487,2.096775792
mp-1079156,2.875562056
mp-1096933,2.625257133
mp-1100408,1.795702606
mp-1105298,2.321401911
mp-1106089,2.851371261
mp-1112108,2.120502678
mp-1175781,1.736176163
mp-1176139,1.956701603
mp-1176642,2.435356631
mp-1209394,2.447153014
mp-1209401,2.052394933
mp-1210570,1.748236097
mp-1214145,2.695400583
mp-1228053,2.8172426
mp-1246752,2.464989308
mp-1247016,2.463398231
mp-1272932,1.935674378
mp-1283489,2.165747672
mp-1290926,2.129334594
mp-13199,2.697618369
mp-17258,2.834574414
mp-18097,2.804074642
mp-22737,2.405854325
mp-27852,2.851888461
mp-32077,2.544337536
mp-35417,2.820964578
mp-37233,2.564122067
mp-5004,2.4055483
mp-557009,2.971736972
mp-6704,1.911540186
mp-686347,2.35916545
mp-720262,1.819314092
mp-752792,2.071834544
mp-753615,2.205768842
mp-753886,2.313843925
mp-756196,2.188997144
mp-756289,2.541830072
mp-758592,1.709954025
mp-764924,1.849185742
mp-765297,2.772292778
mp-771093,2.363126267
mp-774849,2.319344306
mp-850007,1.970761356
mp-867987,1.871911442
mp-9252,2.603714614
mvc-10308,2.340157828
mvc-4138,1.715382367
mvc-7662,2.451929831
mvc-7943,2.322048567
mp-1018639,2.330936706
mp-1030375,2.407659511
mp-1076337,2.098773589
mp-1101221,2.745853175
mp-1173625,1.738413961
mp-1175743,2.674031539
mp-1177609,2.124727175
mp-1179592,1.954027536
mp-1194777,1.781693169
mp-1199184,2.816186486
mp-1210546,1.784949886
mp-1212638,1.824975339
mp-23056,2.864657336
mp-23366,1.743222289
mp-29657,1.781833064
mp-34569,2.685079617
mp-505700,2.354447119
mp-540566,2.432946744
mp-554408,2.567713769
mp-554913,2.741829644
mp-555519,1.867511642
mp-557308,2.868065283
mp-559025,1.973620175
mp-560600,2.719947231
mp-568245,2.505330606
mp-570781,2.862695331
mp-677611,2.204024678
mp-690012,2.969284278
mp-694961,2.403727442
mp-695295,1.758579761
mp-695545,2.999018497
mp-7446,2.390170578
mp-753112,2.186476219
mp-753394,2.074483981
mp-755983,1.888729028
mp-756291,1.8743497
mp-757813,2.866741594
mp-758985,2.089355897
mp-759600,2.272624447
mp-760053,2.967447775
mp-760353,2.197241219
mp-761817,2.230229925
mp-765026,2.795583258
mp-765630,2.251184389
mp-765860,2.280380844
mp-765951,2.104708361
mp-767598,2.474435889
mp-770566,2.821641986
mp-770780,1.865571228
mp-771054,2.948886986
mp-775461,2.084658258
mp-776125,1.714423514
mp-776979,1.933990328
mp-777044,1.862967628
mp-777544,2.379644097
mp-779022,2.587557408
mp-780243,1.789846987
mp-866813,2.967236347
mp-8837,1.837735911
mvc-14335,2.042830791
mp-1002574,2.727022436
mp-1016827,2.685905278
mp-1020613,2.889813839
mp-1029779,2.472521014
mp-1080266,1.72234155
mp-1080356,1.715335911
mp-1100506,1.725534328
mp-1100592,1.783817375
mp-1142713,2.736828442
mp-1174533,2.214917403
mp-1177963,2.129459611
mp-1190020,1.905787525
mp-1193439,1.828042644
mp-1202157,2.514046592
mp-1203403,2.5833047
mp-1207645,2.041928844
mp-1211726,2.093901483
mp-1211985,2.294741058
mp-1217512,2.261898469
mp-1218944,2.809205481
mp-1219347,2.319840719
mp-1244980,2.307769497
mp-1246321,2.035912164
mp-1286054,2.629666328
mp-1314680,1.972756611
mp-1316220,2.450486172
mp-1321146,1.896202503
mp-13900,2.862982719
mp-1568829,2.003667031
mp-17791,2.317789028
mp-27345,2.330475703
mp-29096,2.510707425
mp-3653,2.601665017
mp-505435,2.991097169
mp-505825,2.684649197
mp-534775,2.308577811
mp-546684,2.335950283
mp-557705,2.124172967
mp-560631,1.735002717
mp-570589,2.4026007
mp-570900,1.783306375
mp-650031,2.820392078
mp-676687,2.058093022
mp-694855,2.562505239
mp-704853,1.833605964
mp-720201,1.750955997
mp-745132,2.614435581
mp-754865,1.933307614
mp-755284,2.714172361
mp-759855,2.915610403
mp-759987,1.815074708
mp-766163,2.330922397
mp-773146,2.931036314
mp-775788,2.195989314
mp-775823,2.653973614
mp-777398,2.05840515
mp-779485,2.406874992
mp-7899,2.073377097
mp-849727,2.816933083
mp-850978,2.221149089
mp-863397,2.420068456
mp-867022,1.973915211
mp-867721,2.429257536
mp-982048,1.891170842
mp-985626,2.068861336
mvc-5039,2.778497844
mp-1029851,2.455796833
mp-1036730,2.046506392
mp-1036996,1.906812628
mp-1078906,2.790824681
mp-1079673,2.197518392
mp-1100652,1.75895027
mp-1100705,2.821357986
mp-1101331,2.997662561
mp-1112477,2.547206306
mp-1112539,2.607930775
mp-1113785,2.503648067
mp-1174150,1.957121756
mp-1175728,1.711457589
mp-1179232,2.648165725
mp-1196206,2.298094472
mp-1196872,1.852808547
mp-1203790,2.065504614
mp-1204779,2.159786978
mp-1213477,1.983981603
mp-1219748,2.2239303
mp-1221239,2.369048633
mp-1228695,2.201162392
mp-1302354,1.706145551
mp-16559,1.738136492
mp-17012,2.58651955
mp-28089,2.939779422
mp-28175,2.874616975
mp-34150,1.724403375
mp-510366,2.171849489
mp-549695,2.203253181
mp-555327,2.313182294
mp-561294,2.846216753
mp-568231,2.212853828
mp-569309,2.40521295
mp-676749,1.729997432
mp-705002,2.547318961
mp-744239,1.898332611
mp-754862,2.714927739
mp-756773,2.000476281
mp-756822,2.469506014
mp-757423,2.913842967
mp-758175,1.917618236
mp-758744,1.747083853
mp-759379,2.094087442
mp-760781,2.819197642
mp-767402,2.989836086
mp-770296,2.980455025
mp-770503,2.436892028
mp-770697,2.566230217
mp-772118,1.888585961
mvc-10193,1.731798431
mvc-392,1.73940645
mvc-4648,2.456248147
mvc-4973,2.665313683
mvc-6997,2.782415072
mp-1036059,1.961478508
mp-1077942,1.816926853
mp-1080633,1.709427422
mp-1094059,2.158234378
mp-11123,2.258990829
mp-1120755,2.099768453
mp-1173083,1.878305175
mp-1174006,2.256658464
mp-1174322,1.733101928
mp-1174519,1.859897636
mp-1174775,2.190803664
mp-1174806,1.986923025
mp-1176804,2.063397636
mp-1190682,1.726814656
mp-1191910,1.990310775
mp-1196467,2.274838431
mp-1196876,2.461659919
mp-1206059,2.636656822
mp-1207130,1.878639381
mp-1212237,2.588476644
mp-1213012,1.885616458
mp-1218079,2.5538756
mp-1223861,2.748073536
mp-1226050,2.279730131
mp-1245594,1.964643103
mp-1247288,1.950249781
mp-1303020,1.844282683
mp-1307306,2.382387769
mp-35929,2.201320889
mp-38284,2.9379361
mp-39010,1.734071308
mp-540586,2.683047694
mp-542332,2.018685567
mp-555151,2.947226564
mp-557331,1.802591603
mp-558734,2.875219825
mp-560340,2.646706428
mp-561622,2.692526039
mp-567949,2.136914678
mp-571057,2.753865256
mp-585265,2.666754381
mp-662553,2.499328406
mp-673704,1.965017533
mp-676498,1.979484303
mp-676540,2.109291089
mp-754293,1.913248258
mp-754628,1.842582958
mp-755407,2.898661089
mp-760195,2.769084539
mp-767820,1.975287258
mp-768522,2.841992178
mp-770192,1.873878797
mp-771074,2.213645458
mp-772957,2.741025133
mp-775975,2.685272131
mp-776119,1.931526481
mp-776229,2.076014203
mp-776770,2.512660428
mp-777780,2.842116794
mp-778111,1.878255458
mp-778793,2.085705417
mp-9922,1.958488861
mvc-14349,2.286115944
mvc-1700,2.282066261
mvc-2372,2.242084521
mvc-2427,1.706716842
mvc-5822,2.118452314
mp-1035930,1.987799972
mp-1037149,2.059647444
mp-1111267,2.304471494
mp-1111498,2.830051642
mp-1112062,1.937739578
mp-1174684,1.783918906
mp-1181106,1.874624011
mp-1181373,2.581060222
mp-1191072,2.315890236
mp-1197804,2.608368806
mp-1198401,2.935052981
mp-1198990,1.884865914
mp-1203908,1.826929361
mp-1206176,2.897912044
mp-1207668,2.937748803
mp-1208141,2.820359792
mp-1208161,1.846799121
mp-1209676,2.235377103
mp-1210002,2.549436764
mp-1217825,2.982381242
mp-1228724,1.713846131
mp-1246060,2.589080778
mp-1246318,2.306866247
mp-1247495,2.665549925
mp-1265011,1.810764328
mp-1306733,2.110171392
mp-1314151,1.832284114
mp-1653077,1.804685503
mp-1661768,2.023918781
mp-26143,2.308224594
mp-28562,2.463240233
mp-29947,1.841562925
mp-33569,2.732066169
mp-4044,2.574267103
mp-505436,2.199373828
mp-541824,1.83382965
mp-553910,2.206263772
mp-558206,2.967084625
mp-560684,1.814818575
mp-570817,2.118509336
mp-679967,1.908998792
mp-683910,2.340489781
mp-714885,2.055343558
mp-753102,2.815678056
mp-754651,2.015697625
mp-755642,2.563048822
mp-755879,2.012303706
mp-756307,2.641840486
mp-757103,2.168846467
mp-757306,2.096741647
mp-7608,2.989937606
mp-761268,2.597184189
mp-764056,2.021090525
mp-766426,2.144010028
mp-767373,2.155165811
mp-768533,2.464284431
mp-775946,1.728768003
mp-777831,2.369258539
mp-777849,2.327115839
mp-780134,2.283490817
mp-780473,2.578967272
mp-780703,1.900067406
mp-867615,1.784631947
mp-9029,1.874149678
mp-9675,2.501504853
mp-997088,2.695046953
mvc-9917,2.496929722
mp-1016200,2.103268017
mp-1029396,2.354665742
mp-1029811,2.156854072
mp-10555,2.662538033
mp-1062711,1.780145036
mp-10932,2.481878558
mp-1099978,1.882536047
mp-1100477,2.147388275
mp-1174243,2.173991683
mp-1174503,2.990837114
mp-1174555,2.345091594
mp-1175550,1.735570989
mp-1176688,2.776057106
mp-1179297,1.739120928
mp-1188840,2.750354825
mp-1190487,2.622354064
mp-1192038,2.443004067
mp-1193746,2.626402744
mp-1195416,2.515906647
mp-1196527,2.979138214
mp-1197716,2.725785242
mp-1197885,1.985469169
mp-1208610,1.904325058
mp-1211239,1.745084475
mp-1218403,1.849506578
mp-1222351,2.479955981
mp-1225301,1.741551667
mp-1232066,2.396017778
mp-1238942,2.925845744
mp-1244890,1.883362267
mp-1246426,1.898039072
mp-1280539,2.294106658
mp-1291989,2.136890156
mp-1397,2.473333697
mp-14448,1.811888758
mp-1572,1.982938661
mp-1642266,2.181140658
mp-18456,2.226853936
mp-23266,2.856541947
mp-23403,2.039233503
mp-24012,2.587197728
mp-27684,2.099825292
mp-29163,2.2011764
mp-29799,2.398098925
mp-32750,2.1420922
mp-505212,2.210070483
mp-510308,2.304069053
mp-540818,2.159210783
mp-542448,2.97082685
mp-559575,2.661587119
mp-570828,1.721480458
mp-571288,2.620919586
mp-6389,1.984586878
mp-656859,2.113038289
mp-681911,2.854680283
mp-695237,2.26032005
mp-752642,2.818828883
mp-753987,2.076108658
mp-755753,2.230153031
mp-758134,2.212782958
mp-758173,2.517571344
mp-758511,2.351090711
mp-758858,2.504274694
mp-759064,2.867937869
mp-761173,2.558005836
mp-764402,1.753764033
mp-765195,2.703669161
mp-768403,2.356810681
mp-768410,1.721669189
mp-769605,2.577901406
mp-771083,2.515749167
mp-773751,2.092205136
mp-774606,2.366694511
mp-775771,1.818683256
mp-776641,2.715976594
mp-778369,2.955038325
mp-778376,1.901225111
mp-866651,2.896275561
mp-867359,2.411905253
mvc-5032,2.255806156
mvc-665,2.613336442
mvc-6691,2.997714744
mvc-680,1.852389761
mvc-7086,2.875355556
mp-10044,1.914434219
mp-1100375,2.638699017
mp-1114577,2.809191078
mp-1175047,1.743930565
mp-1175580,2.324342283
mp-1176021,2.297947425
mp-1176033,1.725245108
mp-1177759,2.765412389
mp-1177869,2.491265675
mp-1179246,1.791980342
mp-1188829,2.119910619
mp-1207220,2.330613242
mp-1212769,2.941794364
mp-1215658,2.556830239
mp-1219197,2.335582314
mp-1221558,1.952890083
mp-1232281,2.528026392
mp-1244872,2.559563261
mp-1245393,2.026258731
mp-1246278,2.594253242
mp-1246738,1.851752767
mp-1252808,2.711866556
mp-1319644,2.018861275
mp-1570791,2.22622805
mp-1662331,2.229297306
mp-17095,2.010611867
mp-18889,2.242303775
mp-22092,2.679678708
mp-22614,2.822320289
mp-27251,2.671002497
mp-29843,2.493659133
mp-4412,2.349495394
mp-550886,1.991348853
mp-551806,2.930577658
mp-556524,2.072789061
mp-560214,2.493386622
mp-561160,2.053236581
mp-568614,1.741285514
mp-569843,2.398923311
mp-570137,2.707206331
mp-582034,2.618329844
mp-6304,2.781347975
mp-638705,2.343527169
mp-674947,2.655069292
mp-683981,2.900418403
mp-704306,2.940258675
mp-720204,2.102004572
mp-7499,2.404676114
mp-753745,2.503668569
mp-755331,2.142368067
